Zone,1,Total
AnnualSum,4.326448219513972e7,4.326448219513972e7
t1,3672.5609086532727,3672.5609086532727
t2,3443.4727926246583,3443.4727926246583
t3,3282.8301267844895,3282.8301267844895
t4,3281.9352115184897,3281.9352115184897
t5,3281.7972289884897,3281.7972289884897
t6,3432.881940896195,3432.881940896195
t7,3640.269304950392,3640.269304950392
t8,3732.1621280698996,3732.1621280698996
t9,3831.5327568250445,3831.5327568250445
t10,4584.566750878932,4584.566750878932
t11,4692.721732223948,4692.721732223948
t12,4727.806043871795,4727.806043871795
t13,4755.02091462724,4755.02091462724
t14,4713.481961241161,4713.481961241161
t15,4608.249161937349,4608.249161937349
t16,4586.802270974229,4586.802270974229
t17,5157.928234947859,5157.928234947859
t18,5267.8993858605345,5267.8993858605345
t19,4924.318342042964,4924.318342042964
t20,4768.580836445067,4768.580836445067
t21,4539.8294734321025,4539.8294734321025
t22,4274.974148510387,4274.974148510387
t23,3987.3183919695207,3987.3183919695207
t24,3742.4003328445547,3742.4003328445547
t25,3282.514738144495,3282.514738144495
t26,3280.48836613249,3280.48836613249
t27,3279.5146037064897,3279.5146037064897
t28,3279.293831658489,3279.293831658489
t29,3280.0901879744893,3280.0901879744893
t30,3282.1165599864894,3282.1165599864894
t31,3736.8124809709107,3736.8124809709107
t32,4068.7153222547713,4068.7153222547713
t33,4277.717978407628,4277.717978407628
t34,4410.879801515581,4410.879801515581
t35,4457.169597136494,4457.169597136494
t36,4490.823632163022,4490.823632163022
t37,4476.732302079235,4476.732302079235
t38,4452.860053240407,4452.860053240407
t39,4445.962672967705,4445.962672967705
t40,4588.806405171985,4588.806405171985
t41,5133.117921810422,5133.117921810422
t42,5802.924294011802,5802.924294011802
t43,5805.194041592984,5805.194041592984
t44,5799.2982444822655,5799.2982444822655
t45,5315.998256976709,5315.998256976709
t46,4840.255541893846,4840.255541893846
t47,4426.133545710308,4426.133545710308
t48,3999.74901895367,3999.74901895367
t49,3672.926570777799,3672.926570777799
t50,3672.407960938175,3672.407960938175
t51,3743.213356017195,3743.213356017195
t52,3661.346414529116,3661.346414529116
t53,3788.820607103565,3788.820607103565
t54,4167.814479055549,4167.814479055549
t55,5140.714173663893,5140.714173663893
t56,5661.120824956071,5661.120824956071
t57,5640.315720807229,5640.315720807229
t58,5261.242369836948,5261.242369836948
t59,5234.53102280485,5234.53102280485
t60,5214.90053755498,5214.90053755498
t61,5169.761622277712,5169.761622277712
t62,5181.808051079824,5181.808051079824
t63,5161.117245147769,5161.117245147769
t64,5284.134581706896,5284.134581706896
t65,5923.128538175573,5923.128538175573
t66,6434.299858957176,6434.299858957176
t67,6373.512102857156,6373.512102857156
t68,6389.315831474201,6389.315831474201
t69,6046.291737925234,6046.291737925234
t70,5647.609002147608,5647.609002147608
t71,5086.526132932314,5086.526132932314
t72,4621.417076304692,4621.417076304692
t73,4311.824802377816,4311.824802377816
t74,4163.253598585049,4163.253598585049
t75,4150.457213958646,4150.457213958646
t76,4169.301305099425,4169.301305099425
t77,4302.859981523679,4302.859981523679
t78,4813.014535573099,4813.014535573099
t79,5600.198830109574,5600.198830109574
t80,6063.56814238009,6063.56814238009
t81,6094.87883125355,6094.87883125355
t82,6036.983650599983,6036.983650599983
t83,6009.82707522564,6009.82707522564
t84,6332.284154211928,6332.284154211928
t85,6277.322851949366,6277.322851949366
t86,6234.911914409128,6234.911914409128
t87,6225.91594405394,6225.91594405394
t88,6326.207438989882,6326.207438989882
t89,6840.376832408221,6840.376832408221
t90,6926.711743012387,6926.711743012387
t91,6929.118946807186,6929.118946807186
t92,6767.182220931683,6767.182220931683
t93,6383.75545279326,6383.75545279326
t94,5962.861785445223,5962.861785445223
t95,5339.28822367507,5339.28822367507
t96,4853.294279814385,4853.294279814385
t97,4596.666997656263,4596.666997656263
t98,4257.811185794615,4257.811185794615
t99,4295.789178066371,4295.789178066371
t100,4231.844465308021,4231.844465308021
t101,4342.188658499863,4342.188658499863
t102,4784.826512819135,4784.826512819135
t103,5627.158401673656,5627.158401673656
t104,6034.106918260351,6034.106918260351
t105,6024.821192721089,6024.821192721089
t106,6043.957813133736,6043.957813133736
t107,5999.683282358424,5999.683282358424
t108,5911.762077376013,5911.762077376013
t109,5842.95496707526,5842.95496707526
t110,5708.096330476808,5708.096330476808
t111,5630.67755264327,5630.67755264327
t112,5363.957556414568,5363.957556414568
t113,5819.793067128104,5819.793067128104
t114,6230.582250120352,6230.582250120352
t115,6307.671187240398,6307.671187240398
t116,6336.939296148405,6336.939296148405
t117,6069.063852995409,6069.063852995409
t118,5968.025146225945,5968.025146225945
t119,5185.246779433627,5185.246779433627
t120,4872.51779097502,4872.51779097502
t121,4421.9558790671335,4421.9558790671335
t122,4279.802566606143,4279.802566606143
t123,4312.260934384572,4312.260934384572
t124,4357.938265078882,4357.938265078882
t125,4401.063055549779,4401.063055549779
t126,4733.978717506376,4733.978717506376
t127,5425.866542881359,5425.866542881359
t128,5864.248048851594,5864.248048851594
t129,5729.567216654545,5729.567216654545
t130,5619.148692915915,5619.148692915915
t131,5778.746131203604,5778.746131203604
t132,5663.553128040011,5663.553128040011
t133,5600.086496845674,5600.086496845674
t134,5512.993579029432,5512.993579029432
t135,5544.510631778736,5544.510631778736
t136,5641.060566491875,5641.060566491875
t137,5893.373498284895,5893.373498284895
t138,6114.843875291559,6114.843875291559
t139,6061.9815631706615,6061.9815631706615
t140,6021.123727511593,6021.123727511593
t141,5675.34495391917,5675.34495391917
t142,5344.671171438205,5344.671171438205
t143,4849.883441682904,4849.883441682904
t144,4397.030806862686,4397.030806862686
t145,4089.973708823254,4089.973708823254
t146,3829.509957466346,3829.509957466346
t147,3668.6410995924102,3668.6410995924102
t148,3654.097411762645,3654.097411762645
t149,3813.2190277864265,3813.2190277864265
t150,4161.699010470404,4161.699010470404
t151,4469.062493507668,4469.062493507668
t152,4761.839372268768,4761.839372268768
t153,4957.751670434394,4957.751670434394
t154,5015.9794978111995,5015.9794978111995
t155,4980.9937856708475,4980.9937856708475
t156,5014.715611154558,5014.715611154558
t157,4911.684791636473,4911.684791636473
t158,4760.082847806453,4760.082847806453
t159,4639.570151963458,4639.570151963458
t160,4694.4739075711805,4694.4739075711805
t161,5158.937541360187,5158.937541360187
t162,5269.891323729891,5269.891323729891
t163,5008.375138351138,5008.375138351138
t164,4850.114520546975,4850.114520546975
t165,4628.812898073471,4628.812898073471
t166,4430.344881244011,4430.344881244011
t167,4072.8937729849727,4072.8937729849727
t168,3657.7629923269274,3657.7629923269274
t169,3588.24928294911,3588.24928294911
t170,3422.27601114911,3422.27601114911
t171,3337.1210783491097,3337.1210783491097
t172,3318.98623154911,3318.98623154911
t173,3352.89051034911,3352.89051034911
t174,3478.707955320318,3478.707955320318
t175,3636.34605054911,3636.34605054911
t176,3844.8644529492076,3844.8644529492076
t177,4089.5989498091103,4089.5989498091103
t178,4247.994278051773,4247.994278051773
t179,4316.138733648951,4316.138733648951
t180,4336.332693411067,4336.332693411067
t181,4306.753586594766,4306.753586594766
t182,4209.649668029744,4209.649668029744
t183,4119.235405439282,4119.235405439282
t184,4141.804871339725,4141.804871339725
t185,4369.278839060177,4369.278839060177
t186,4926.203441381264,4926.203441381264
t187,5536.28435495557,5536.28435495557
t188,5613.974115707898,5613.974115707898
t189,5464.207622019958,5464.207622019958
t190,4968.231596119136,4968.231596119136
t191,4554.362586288999,4554.362586288999
t192,4491.285205347133,4491.285205347133
t193,4278.514654557156,4278.514654557156
t194,4197.385495819091,4197.385495819091
t195,4181.154856510505,4181.154856510505
t196,4206.981498806577,4206.981498806577
t197,4362.645626867913,4362.645626867913
t198,4789.08993305832,4789.08993305832
t199,5411.127899625792,5411.127899625792
t200,5582.655948320421,5582.655948320421
t201,5509.528476627182,5509.528476627182
t202,5577.6747489580275,5577.6747489580275
t203,5531.259437523617,5531.259437523617
t204,5355.020581418317,5355.020581418317
t205,5151.351921333983,5151.351921333983
t206,5013.97195347637,5013.97195347637
t207,4929.752959555667,4929.752959555667
t208,4864.123032272385,4864.123032272385
t209,5198.662377306583,5198.662377306583
t210,5475.880557358266,5475.880557358266
t211,5661.648219395663,5661.648219395663
t212,5744.808954090163,5744.808954090163
t213,5369.914761341111,5369.914761341111
t214,4923.514947997781,4923.514947997781
t215,4277.597306470797,4277.597306470797
t216,3866.0894241011138,3866.0894241011138
t217,3468.053190414514,3468.053190414514
t218,3238.2125349136927,3238.2125349136927
t219,3167.452571459447,3167.452571459447
t220,3165.273768588075,3165.273768588075
